year,jday,tree.type,site,plot,nindivs,tag,spp,dbh
1999,131,live,harv,A4,NA,78,   ro,32.53
1999,131,live,harv,A4,NA,79,   bo,27.48
1999,131,live,harv,A4,NA,81,   ro,24.92
1999,131,live,harv,A4,NA,82,beech,10.16
1999,131,live,harv,A4,NA,83,   bo,39.76
1999,131,live,harv,A4,NA,84,   ro,18.94
1999,131,live,harv,A4,NA,85,   rm,16.56
1999,131,live,harv,A4,NA,86,   rm,11.75
1999,131,live,harv,A4,NA,87,   rm,12.36
1999,131,live,harv,A4,NA,88,   ro,39.47
1999,131,live,harv,A4,NA,140,beech,48.13
1999,131,live,harv,A4,NA,141,   bb,20.47
1999,131,live,harv,A4,NA,141.5,   bb,22.89
1999,131,live,harv,A4,NA,142,   ro,27.89
1999,131,live,harv,A4,NA,718,   rm,5.7
1999,131,live,harv,A4,NA,719,beech,8
1999,131,live,harv,A4,NA,720,beech,7.1
1999,131,live,harv,A4,NA,721,   rm,10
1999,131,live,harv,A4,NA,722,   rm,7.4
1999,131,live,harv,A4,NA,723,   rm,9.9
1999,131,live,harv,A4,NA,724,beech,7.7
1999,131,live,harv,A4,NA,725,beech,6
1999,131,live,harv,A4,NA,726,beech,9.9
1999,131,live,harv,A5,NA,101,   ro,10.86
1999,131,live,harv,A5,NA,105,   ro,29.79
1999,131,live,harv,A5,NA,106,   wp,11.39
1999,131,live,harv,A5,NA,107,   wp,12.26
1999,131,live,harv,A5,NA,108,   rm,12.81
1999,131,live,harv,A5,NA,109,   ro,25.05
1999,131,live,harv,A5,NA,110,   ro,20.67
1999,131,live,harv,A5,NA,112,   ro,36.1
1999,131,live,harv,A5,NA,113,   rm,19.71
1999,131,live,harv,A5,NA,114,   ro,10.38
1999,131,live,harv,A5,NA,116,   wp,15.48
1999,131,live,harv,A5,NA,120,   wp,9.94
1999,131,live,harv,A5,NA,121,   rm,11.46
1999,131,live,harv,A5,NA,122,   ro,19.42
1999,131,live,harv,A5,NA,125,   gb,12.7
1999,131,live,harv,A5,NA,126,   gb,12.47
1999,131,live,harv,A5,NA,127,   ro,11.21
1999,131,live,harv,A5,NA,131,   ro,13.07
1999,131,live,harv,A5,NA,132,   ro,29.95
1999,131,live,harv,A5,NA,133,   wp,11.14
1999,131,live,harv,A5,NA,134,   ro,20.29
1999,131,live,harv,A5,NA,135,   ro,13.16
1999,131,live,harv,A5,NA,699,   rm,7.8
1999,131,live,harv,A5,NA,700,   rm,10.7
1999,131,live,harv,A5,NA,701,   rm,7.4
1999,131,live,harv,A5,NA,702,   rm,7.5
1999,131,live,harv,A5,NA,703,   rm,8.7
1999,131,live,harv,A5,NA,704,   rm,6.6
1999,131,live,harv,A5,NA,705,   rm,8.8
1999,131,live,harv,A5,NA,706,   rm,7.6
1999,131,live,harv,A5,NA,707,   rm,5.21
1999,131,live,harv,A5,NA,708,   rm,7.3
1999,131,live,harv,A5,NA,709,   rm,7.4
1999,131,live,harv,A5,NA,710,   rm,5.6
1999,131,live,harv,A5,NA,711,   rm,9.6
1999,131,live,harv,A5,NA,712,   rm,6.6
1999,131,live,harv,A5,NA,713,   rm,5.7
1999,131,live,harv,A5,NA,714,beech,10.3
1999,131,live,harv,A5,NA,715,beech,8.5
1999,131,live,harv,A5,NA,716,   ro,9.3
1999,131,live,harv,A5,NA,717,   rm,7.5
1999,131,live,harv,B5,NA,301,   ro,25.02
1999,131,live,harv,B5,NA,303,   rm,11.12
1999,131,live,harv,B5,NA,304,   ro,31.84
1999,131,live,harv,B5,NA,305,   yb,14.4
1999,131,live,harv,B5,NA,307,   ro,38.61
1999,131,live,harv,B5,NA,308,   rm,15.09
1999,131,live,harv,B5,NA,309,   yb,14.64
1999,131,live,harv,B5,NA,310,   bo,24.91
1999,131,live,harv,B5,NA,311,   ro,20.71
1999,131,live,harv,B5,NA,312,   ro,33.6
1999,131,live,harv,B5,NA,313,   ro,16.5
1999,131,live,harv,B5,NA,314,   gb,25.65
1999,131,live,harv,B5,NA,316,  hem,11.26
1999,131,live,harv,B5,NA,317,  hem,11.18
1999,131,live,harv,B5,NA,318,   bb,17.78
1999,131,live,harv,B5,NA,320,   bb,17.52
1999,131,live,harv,B5,NA,321,   gb,17.85
1999,131,live,harv,B5,NA,322,   ro,21.3
1999,131,live,harv,B5,NA,323,   ro,19.69
1999,131,live,harv,B5,NA,324,   ro,22.71
1999,131,live,harv,B5,NA,325,   rm,11.13
1999,131,live,harv,B5,NA,327,   gb,17.25
1999,131,live,harv,B5,NA,685,   rm,5.7
1999,131,live,harv,B5,NA,686,   rm,9
1999,131,live,harv,B5,NA,687,   rm,8.2
1999,131,live,harv,B5,NA,688,   rm,6.51
1999,131,live,harv,B5,NA,689,   rm,5.7
1999,131,live,harv,B5,NA,690,   rm,9.3
1999,131,live,harv,B5,NA,692,   rm,6.1
1999,131,live,harv,B5,NA,693,   rm,7
1999,131,live,harv,B5,NA,694,   rm,7.5
1999,131,live,harv,B5,NA,695,   rm,7.7
1999,131,live,harv,B5,NA,696,   rm,6
1999,131,live,harv,B5,NA,697,   bb,5.71
1999,131,live,harv,B5,NA,698,   bb,8
1999,131,live,harv,X5,NA,650,   rm,9
1999,131,live,harv,X5,NA,651,  hem,20.2
1999,131,live,harv,X5,NA,652,   bb,24.8
1999,131,live,harv,X5,NA,653,  hem,12.2
1999,131,live,harv,X5,NA,654,  hem,7.2
1999,131,live,harv,X5,NA,655,   bb,5.6
1999,131,live,harv,X5,NA,656,   rm,24.6
1999,131,live,harv,X5,NA,657,  hem,6.2
1999,131,live,harv,X5,NA,658,  hem,32.1
1999,131,live,harv,X5,NA,659,   rm,24.2
1999,131,live,harv,X5,NA,660,  hem,10.3
1999,131,live,harv,X5,NA,661,   wp,25.6
1999,131,live,harv,X5,NA,662,  hem,16
1999,131,live,harv,X5,NA,663,   rm,21
1999,131,live,harv,X5,NA,665,   wo,36.6
1999,131,live,harv,X5,NA,666,  hem,13.8
1999,131,live,harv,X5,NA,667,  hem,18.5
1999,131,live,harv,X5,NA,668,  hem,13.2
1999,131,live,harv,X5,NA,669,   rm,26.8
1999,131,live,harv,X5,NA,670,   wp,9.7
1999,131,live,harv,X5,NA,671,  hem,9.5
1999,131,live,harv,X5,NA,672,   ro,20.4
1999,131,live,harv,X5,NA,673,  hem,10
1999,131,live,harv,X5,NA,674,   bb,16.2
1999,131,live,harv,X5,NA,675,  hem,8.5
1999,131,live,harv,X5,NA,676,  hem,10.3
1999,131,live,harv,X5,NA,677,   yb,10.7
1999,131,live,harv,X5,NA,678,   yb,16.3
1999,131,live,harv,X5,NA,679,   rm,29.7
1999,131,live,harv,X5,NA,680,   wh,5.9
1999,131,live,harv,X5,NA,681,   wh,5.8
1999,131,live,harv,X5,NA,682,   wh,6.1
1999,131,live,harv,X5,NA,683,   yb,8.5
1999,131,live,harv,X5,NA,684,  hem,8
1999,131,live,harv,X6,NA,246,  hem,9.59
1999,131,live,harv,X6,NA,615,beech,16.5
1999,131,live,harv,X6,NA,617,   bb,9.6
1999,131,live,harv,X6,NA,618,   rm,5.4
1999,131,live,harv,X6,NA,619,   ro,44.2
1999,131,live,harv,X6,NA,620,  hem,18.8
1999,131,live,harv,X6,NA,621,  hem,7.3
1999,131,live,harv,X6,NA,622,  hem,11.8
1999,131,live,harv,X6,NA,623,   ro,36
1999,131,live,harv,X6,NA,624,beech,7.2
1999,131,live,harv,X6,NA,625,   wp,6.4
1999,131,live,harv,X6,NA,626,beech,8.8
1999,131,live,harv,X6,NA,627,   bb,12.7
1999,131,live,harv,X6,NA,628,   wb,16.3
1999,131,live,harv,X6,NA,629,   bb,18.8
1999,131,live,harv,X6,NA,630,  hem,12.6
1999,131,live,harv,X6,NA,631,beech,11.3
1999,131,live,harv,X6,NA,632,   bb,8
1999,131,live,harv,X6,NA,633,   bb,5.5
1999,131,live,harv,X6,NA,634,   bb,5.4
1999,131,live,harv,X6,NA,635,   bb,15.5
1999,131,live,harv,X6,NA,636,beech,12.4
1999,131,live,harv,X6,NA,637,beech,8.5
1999,131,live,harv,X6,NA,638,  hem,36.5
1999,131,live,harv,X6,NA,639,   ro,40.3
1999,131,live,harv,X6,NA,640,  hem,13.21
1999,131,live,harv,X6,NA,641,   rm,10.3
1999,131,live,harv,X6,NA,642,   rm,15.7
1999,131,live,harv,X6,NA,643,  hem,10.2
1999,131,live,harv,X6,NA,644,beech,14.3
1999,131,live,harv,X6,NA,645,  hem,24.7
1999,131,live,harv,X6,NA,646,  hem,23.1
1999,131,live,harv,X6,NA,647,  hem,8.3
1999,131,live,harv,X6,NA,648,beech,18.7
1999,131,live,harv,X6,NA,649,beech,27.2
1999,131,live,harv,X2,NA,555,beech,9.1
1999,131,live,harv,X2,NA,556,beech,28.4
1999,131,live,harv,X2,NA,557,   rm,20.6
1999,131,live,harv,X2,NA,558,beech,12.1
1999,131,live,harv,X2,NA,559,  hem,36.1
1999,131,live,harv,X2,NA,561,   ro,42.2
1999,131,live,harv,X2,NA,562,   ro,38.6
1999,131,live,harv,X2,NA,564,   ro,53.7
1999,131,live,harv,X2,NA,565,   bb,15.9
1999,131,live,harv,X2,NA,566,  hem,23.8
1999,131,live,harv,X2,NA,567,   rm,13.1
1999,131,live,harv,X2,NA,568,beech,20.4
1999,131,live,harv,X2,NA,569,   ro,21.8
1999,131,live,harv,X2,NA,570,   ro,44.6
1999,131,live,harv,X2,NA,571,   ro,44.5
1999,131,live,harv,X2,NA,572,  hem,30.9
1999,131,live,harv,X2,NA,573,  hem,19.2
1999,131,live,harv,X2,NA,574,   rm,8.9
1999,131,live,harv,X2,NA,575,   rm,16.6
1999,131,live,harv,X2,NA,576,  hem,22.6
1999,131,live,harv,X2,NA,577,  hem,11.8
1999,131,live,harv,X2,NA,578,  hem,28.5
1999,131,live,harv,X4,NA,579,beech,5.5
1999,131,live,harv,X4,NA,580,beech,33.9
1999,131,live,harv,X4,NA,581,  hem,36.8
1999,131,live,harv,X4,NA,582,   rm,8.1
1999,131,live,harv,X4,NA,583,   rm,5.81
1999,131,live,harv,X4,NA,584,   rm,6.5
1999,131,live,harv,X4,NA,585,beech,5.2
1999,131,live,harv,X4,NA,586,beech,5.6
1999,131,live,harv,X4,NA,587,beech,5.2
1999,131,live,harv,X4,NA,588,   rm,13
1999,131,live,harv,X4,NA,589,  hem,20.8
1999,131,live,harv,X4,NA,590,  hem,24.7
1999,131,live,harv,X4,NA,591,  hem,16.3
1999,131,live,harv,X4,NA,592,   rm,20.8
1999,131,live,harv,X4,NA,593,   bb,5.9
1999,131,live,harv,X4,NA,594,beech,7.2
1999,131,live,harv,X4,NA,595,  hem,12.1
1999,131,live,harv,X4,NA,596,  hem,6.1
1999,131,live,harv,X4,NA,597,   rm,7.7
1999,131,live,harv,X4,NA,598,   rm,8.5
1999,131,live,harv,X4,NA,599,   bb,5.5
1999,131,live,harv,X4,NA,600,   bb,8.5
1999,131,live,harv,X4,NA,601,   rm,5.5
1999,131,live,harv,X4,NA,602,   bb,6.3
1999,131,live,harv,X4,NA,603,   bb,7.8
1999,131,live,harv,X4,NA,604,  hem,32
1999,131,live,harv,X4,NA,605,  hem,25.4
1999,131,live,harv,X4,NA,606,   ro,6
1999,131,live,harv,X4,NA,607,beech,10.3
1999,131,live,harv,X4,NA,609,   sm,7.9
1999,131,live,harv,X4,NA,610,beech,7.9
1999,131,live,harv,X4,NA,611,  hem,12.5
1999,131,live,harv,X4,NA,612,   bb,25.8
1999,131,live,harv,X4,NA,613,   bb,26.6
1999,131,live,harv,X4,NA,614,beech,5.7
1999,131,live,harv,X1,NA,329,   rm,8.3
1999,131,live,harv,X1,NA,501,   ro,18.6
1999,131,live,harv,X1,NA,502,   rm,10.6
1999,131,live,harv,X1,NA,503,   rm,16.9
1999,131,live,harv,X1,NA,504,   ro,33.4
1999,131,live,harv,X1,NA,506,   rm,10.2
1999,131,live,harv,X1,NA,507,   wp,5.5
1999,131,live,harv,X1,NA,508,   rm,17.5
1999,131,live,harv,X1,NA,509,   ro,25.8
1999,131,live,harv,X1,NA,510,  hem,13.4
1999,131,live,harv,X1,NA,511,   rm,9.9
1999,131,live,harv,X1,NA,513,   rm,12.7
1999,131,live,harv,X1,NA,514,beech,5.7
1999,131,live,harv,X1,NA,515,   rm,15.9
1999,131,live,harv,X1,NA,516,   wb,20.8
1999,131,live,harv,X1,NA,517,   wb,19.4
1999,131,live,harv,X1,NA,518,beech,32.8
1999,131,live,harv,X1,NA,519,beech,9.5
1999,131,live,harv,X1,NA,520,  hem,7.9
1999,131,live,harv,X1,NA,521,  hem,9.4
1999,131,live,harv,X1,NA,522,beech,48.8
1999,131,live,harv,X1,NA,523,  hem,5.81
1999,131,live,harv,X1,NA,524,   wp,5.7
1999,131,live,harv,X1,NA,525,   yb,11.2
1999,131,live,harv,X1,NA,526,  hem,14
1999,131,live,harv,X1,NA,527,   ro,11
1999,131,live,harv,X1,NA,528,   rm,6.1
1999,131,live,harv,X1,NA,529,   rm,9.6
1999,131,live,harv,X1,NA,530,   wp,6.4
1999,131,live,harv,X1,NA,531,  hem,20
1999,131,live,harv,X1,NA,571,  hem,6.01
1999,131,live,harv,X3,NA,532,   rm,33.8
1999,131,live,harv,X3,NA,534,   yb,25.6
1999,131,live,harv,X3,NA,535,   yb,25.1
1999,131,live,harv,X3,NA,536,  hem,15
1999,131,live,harv,X3,NA,537,  hem,5.8
1999,131,live,harv,X3,NA,538,  hem,28.8
1999,131,live,harv,X3,NA,539,  hem,6.5
1999,131,live,harv,X3,NA,540,   rm,18.9
1999,131,live,harv,X3,NA,541,   yb,12.1
1999,131,live,harv,X3,NA,542,   yb,15.5
1999,131,live,harv,X3,NA,543,   wb,26.6
1999,131,live,harv,X3,NA,544,   yb,22.5
1999,131,live,harv,X3,NA,545,  hem,27.2
1999,131,live,harv,X3,NA,546,  hem,33.5
1999,131,live,harv,X3,NA,547,  hem,21.3
1999,131,live,harv,X3,NA,548,   gb,35.6
1999,131,live,harv,X3,NA,549,  hem,20
1999,131,live,harv,X3,NA,550,  hem,42.8
1999,131,live,harv,X3,NA,551,  ash,9.5
1999,131,live,harv,X3,NA,552,beech,5.9
1999,147,live,harv,A4,NA,78,   ro,32.55
1999,147,live,harv,A4,NA,79,   bo,27.48
1999,147,live,harv,A4,NA,81,   ro,24.93
1999,147,live,harv,A4,NA,82,beech,10.15
1999,147,live,harv,A4,NA,83,   bo,39.77
1999,147,live,harv,A4,NA,84,   ro,18.95
1999,147,live,harv,A4,NA,85,   rm,16.56
1999,147,live,harv,A4,NA,86,   rm,11.76
1999,147,live,harv,A4,NA,87,   rm,12.36
1999,147,live,harv,A4,NA,88,   ro,39.49
1999,147,live,harv,A4,NA,140,beech,48.15
1999,147,live,harv,A4,NA,141,   bb,20.47
1999,147,live,harv,A4,NA,141.5,   bb,22.9
1999,147,live,harv,A4,NA,142,   ro,27.89
1999,147,live,harv,A4,NA,718,   rm,5.7
1999,147,live,harv,A4,NA,719,beech,8
1999,147,live,harv,A4,NA,720,beech,7.08
1999,147,live,harv,A4,NA,721,   rm,10
1999,147,live,harv,A4,NA,722,   rm,7.4
1999,147,live,harv,A4,NA,723,   rm,9.91
1999,147,live,harv,A4,NA,724,beech,7.7
1999,147,live,harv,A4,NA,725,beech,6.02
1999,147,live,harv,A4,NA,726,beech,9.9
1999,147,live,harv,A5,NA,101,   ro,10.86
1999,147,live,harv,A5,NA,105,   ro,29.8
1999,147,live,harv,A5,NA,106,   wp,11.39
1999,147,live,harv,A5,NA,107,   wp,12.26
1999,147,live,harv,A5,NA,108,   rm,12.81
1999,147,live,harv,A5,NA,109,   ro,25.06
1999,147,live,harv,A5,NA,110,   ro,20.67
1999,147,live,harv,A5,NA,112,   ro,36.12
1999,147,live,harv,A5,NA,113,   rm,19.69
1999,147,live,harv,A5,NA,114,   ro,10.39
1999,147,live,harv,A5,NA,116,   wp,15.48
1999,147,live,harv,A5,NA,120,   wp,9.94
1999,147,live,harv,A5,NA,121,   rm,11.47
1999,147,live,harv,A5,NA,122,   ro,19.44
1999,147,live,harv,A5,NA,125,   gb,12.7
1999,147,live,harv,A5,NA,126,   gb,12.48
1999,147,live,harv,A5,NA,127,   ro,11.22
1999,147,live,harv,A5,NA,131,   ro,13.08
1999,147,live,harv,A5,NA,132,   ro,29.99
1999,147,live,harv,A5,NA,133,   wp,11.14
1999,147,live,harv,A5,NA,134,   ro,20.3
1999,147,live,harv,A5,NA,135,   ro,13.16
1999,147,live,harv,A5,NA,699,   rm,7.81
1999,147,live,harv,A5,NA,700,   rm,10.7
1999,147,live,harv,A5,NA,701,   rm,7.4
1999,147,live,harv,A5,NA,702,   rm,7.51
1999,147,live,harv,A5,NA,703,   rm,8.72
1999,147,live,harv,A5,NA,704,   rm,6.61
1999,147,live,harv,A5,NA,705,   rm,8.81
1999,147,live,harv,A5,NA,706,   rm,7.6
1999,147,live,harv,A5,NA,707,   rm,5.23
1999,147,live,harv,A5,NA,708,   rm,7.31
1999,147,live,harv,A5,NA,709,   rm,7.39
1999,147,live,harv,A5,NA,710,   rm,5.6
1999,147,live,harv,A5,NA,711,   rm,9.61
1999,147,live,harv,A5,NA,712,   rm,6.6
1999,147,live,harv,A5,NA,713,   rm,5.71
1999,147,live,harv,A5,NA,714,beech,10.3
1999,147,live,harv,A5,NA,715,beech,8.51
1999,147,live,harv,A5,NA,716,   ro,9.29
1999,147,live,harv,A5,NA,717,   rm,7.5
1999,147,live,harv,B5,NA,301,   ro,25.04
1999,147,live,harv,B5,NA,303,   rm,11.12
1999,147,live,harv,B5,NA,304,   ro,31.86
1999,147,live,harv,B5,NA,305,   yb,14.41
1999,147,live,harv,B5,NA,307,   ro,38.62
1999,147,live,harv,B5,NA,308,   rm,15.09
1999,147,live,harv,B5,NA,309,   yb,14.63
1999,147,live,harv,B5,NA,310,   bo,24.91
1999,147,live,harv,B5,NA,311,   ro,20.72
1999,147,live,harv,B5,NA,312,   ro,33.61
1999,147,live,harv,B5,NA,313,   ro,16.5
1999,147,live,harv,B5,NA,314,   gb,25.66
1999,147,live,harv,B5,NA,316,  hem,11.26
1999,147,live,harv,B5,NA,317,  hem,11.21
1999,147,live,harv,B5,NA,318,   bb,17.79
1999,147,live,harv,B5,NA,320,   bb,17.53
1999,147,live,harv,B5,NA,321,   gb,17.86
1999,147,live,harv,B5,NA,322,   ro,21.3
1999,147,live,harv,B5,NA,323,   ro,19.71
1999,147,live,harv,B5,NA,324,   ro,22.73
1999,147,live,harv,B5,NA,325,   rm,11.17
1999,147,live,harv,B5,NA,327,   gb,17.25
1999,147,live,harv,B5,NA,685,   rm,5.71
1999,147,live,harv,B5,NA,686,   rm,9
1999,147,live,harv,B5,NA,687,   rm,8.21
1999,147,live,harv,B5,NA,688,   rm,6.51
1999,147,live,harv,B5,NA,689,   rm,5.59
1999,147,live,harv,B5,NA,690,   rm,9.28
1999,147,live,harv,B5,NA,692,   rm,6.11
1999,147,live,harv,B5,NA,693,   rm,7
1999,147,live,harv,B5,NA,694,   rm,7.51
1999,147,live,harv,B5,NA,695,   rm,7.7
1999,147,live,harv,B5,NA,696,   rm,6.01
1999,147,live,harv,B5,NA,697,   bb,5.73
1999,147,live,harv,B5,NA,698,   bb,8
1999,147,live,harv,X5,NA,650,   rm,9
1999,147,live,harv,X5,NA,651,  hem,20.24
1999,147,live,harv,X5,NA,652,   bb,24.79
1999,147,live,harv,X5,NA,653,  hem,12.2
1999,147,live,harv,X5,NA,654,  hem,7.21
1999,147,live,harv,X5,NA,655,   bb,5.61
1999,147,live,harv,X5,NA,656,   rm,24.59
1999,147,live,harv,X5,NA,657,  hem,6.21
1999,147,live,harv,X5,NA,658,  hem,32.09
1999,147,live,harv,X5,NA,659,   rm,24.18
1999,147,live,harv,X5,NA,660,  hem,10.29
1999,147,live,harv,X5,NA,661,   wp,25.64
1999,147,live,harv,X5,NA,662,  hem,16.01
1999,147,live,harv,X5,NA,663,   rm,21
1999,147,live,harv,X5,NA,665,   wo,36.58
1999,147,live,harv,X5,NA,666,  hem,13.83
1999,147,live,harv,X5,NA,667,  hem,18.5
1999,147,live,harv,X5,NA,668,  hem,13.22
1999,147,live,harv,X5,NA,669,   rm,26.78
1999,147,live,harv,X5,NA,670,   wp,9.72
1999,147,live,harv,X5,NA,671,  hem,9.52
1999,147,live,harv,X5,NA,672,   ro,20.46
1999,147,live,harv,X5,NA,673,  hem,10
1999,147,live,harv,X5,NA,674,   bb,16.2
1999,147,live,harv,X5,NA,675,  hem,8.51
1999,147,live,harv,X5,NA,676,  hem,10.31
1999,147,live,harv,X5,NA,677,   yb,10.7
1999,147,live,harv,X5,NA,678,   yb,16.3
1999,147,live,harv,X5,NA,679,   rm,29.69
1999,147,live,harv,X5,NA,680,   wh,5.92
1999,147,live,harv,X5,NA,681,   wh,5.81
1999,147,live,harv,X5,NA,682,   wh,6.11
1999,147,live,harv,X5,NA,683,   yb,8.5
1999,147,live,harv,X5,NA,684,  hem,8.04
1999,147,live,harv,X6,NA,246,  hem,9.59
1999,147,live,harv,X6,NA,615,beech,16.5
1999,147,live,harv,X6,NA,617,   bb,9.6
1999,147,live,harv,X6,NA,618,   rm,5.41
1999,147,live,harv,X6,NA,619,   ro,44.21
1999,147,live,harv,X6,NA,620,  hem,18.83
1999,147,live,harv,X6,NA,621,  hem,7.3
1999,147,live,harv,X6,NA,622,  hem,11.81
1999,147,live,harv,X6,NA,623,   ro,36.01
1999,147,live,harv,X6,NA,624,beech,7.21
1999,147,live,harv,X6,NA,625,   wp,6.41
1999,147,live,harv,X6,NA,626,beech,8.83
1999,147,live,harv,X6,NA,627,   bb,12.7
1999,147,live,harv,X6,NA,628,   wb,16.3
1999,147,live,harv,X6,NA,629,   bb,18.8
1999,147,live,harv,X6,NA,630,  hem,12.59
1999,147,live,harv,X6,NA,631,beech,11.31
1999,147,live,harv,X6,NA,632,   bb,8
1999,147,live,harv,X6,NA,633,   bb,5.5
1999,147,live,harv,X6,NA,634,   bb,5.41
1999,147,live,harv,X6,NA,635,   bb,15.51
1999,147,live,harv,X6,NA,636,beech,12.4
1999,147,live,harv,X6,NA,637,beech,8.5
1999,147,live,harv,X6,NA,638,  hem,36.49
1999,147,live,harv,X6,NA,639,   ro,40.36
1999,147,live,harv,X6,NA,640,  hem,13.22
1999,147,live,harv,X6,NA,641,   rm,10.3
1999,147,live,harv,X6,NA,642,   rm,15.7
1999,147,live,harv,X6,NA,643,  hem,10.18
1999,147,live,harv,X6,NA,644,beech,14.3
1999,147,live,harv,X6,NA,645,  hem,24.7
1999,147,live,harv,X6,NA,646,  hem,23.12
1999,147,live,harv,X6,NA,647,  hem,8.31
1999,147,live,harv,X6,NA,648,beech,18.7
1999,147,live,harv,X6,NA,649,beech,27.2
1999,147,live,harv,X2,NA,555,beech,9.11
1999,147,live,harv,X2,NA,556,beech,28.43
1999,147,live,harv,X2,NA,557,   rm,20.57
1999,147,live,harv,X2,NA,558,beech,12.1
1999,147,live,harv,X2,NA,559,  hem,36.12
1999,147,live,harv,X2,NA,561,   ro,42.22
1999,147,live,harv,X2,NA,562,   ro,38.63
1999,147,live,harv,X2,NA,564,   ro,53.71
1999,147,live,harv,X2,NA,565,   bb,15.9
1999,147,live,harv,X2,NA,566,  hem,23.79
1999,147,live,harv,X2,NA,567,   rm,13.12
1999,147,live,harv,X2,NA,568,beech,20.4
1999,147,live,harv,X2,NA,569,   ro,21.8
1999,147,live,harv,X2,NA,570,   ro,44.61
1999,147,live,harv,X2,NA,571,   ro,44.51
1999,147,live,harv,X2,NA,572,  hem,30.92
1999,147,live,harv,X2,NA,573,  hem,19.2
1999,147,live,harv,X2,NA,574,   rm,8.91
1999,147,live,harv,X2,NA,575,   rm,16.6
1999,147,live,harv,X2,NA,576,  hem,22.6
1999,147,live,harv,X2,NA,577,  hem,11.8
1999,147,live,harv,X2,NA,578,  hem,28.52
1999,147,live,harv,X4,NA,579,beech,5.51
1999,147,live,harv,X4,NA,580,beech,33.96
1999,147,live,harv,X4,NA,581,  hem,36.88
1999,147,live,harv,X4,NA,582,   rm,8.11
1999,147,live,harv,X4,NA,583,   rm,5.82
1999,147,live,harv,X4,NA,584,   rm,6.51
1999,147,live,harv,X4,NA,585,beech,5.22
1999,147,live,harv,X4,NA,586,beech,5.62
1999,147,live,harv,X4,NA,587,beech,5.19
1999,147,live,harv,X4,NA,588,   rm,13.01
1999,147,live,harv,X4,NA,589,  hem,20.75
1999,147,live,harv,X4,NA,590,  hem,24.75
1999,147,live,harv,X4,NA,591,  hem,16.34
1999,147,live,harv,X4,NA,592,   rm,20.81
1999,147,live,harv,X4,NA,593,   bb,5.91
1999,147,live,harv,X4,NA,594,beech,7.21
1999,147,live,harv,X4,NA,595,  hem,12.1
1999,147,live,harv,X4,NA,596,  hem,6.1
1999,147,live,harv,X4,NA,597,   rm,7.71
1999,147,live,harv,X4,NA,598,   rm,8.51
1999,147,live,harv,X4,NA,599,   bb,5.5
1999,147,live,harv,X4,NA,600,   bb,8.51
1999,147,live,harv,X4,NA,601,   rm,5.51
1999,147,live,harv,X4,NA,602,   bb,6.32
1999,147,live,harv,X4,NA,603,   bb,7.82
1999,147,live,harv,X4,NA,604,  hem,32.11
1999,147,live,harv,X4,NA,605,  hem,25.41
1999,147,live,harv,X4,NA,606,   ro,6.03
1999,147,live,harv,X4,NA,607,beech,10.3
1999,147,live,harv,X4,NA,609,   sm,7.9
1999,147,live,harv,X4,NA,610,beech,7.92
1999,147,live,harv,X4,NA,611,  hem,12.52
1999,147,live,harv,X4,NA,612,   bb,25.78
1999,147,live,harv,X4,NA,613,   bb,26.59
1999,147,live,harv,X4,NA,614,beech,5.7
1999,147,live,harv,X1,NA,329,   rm,8.3
1999,147,live,harv,X1,NA,501,   ro,18.61
1999,147,live,harv,X1,NA,502,   rm,10.59
1999,147,live,harv,X1,NA,503,   rm,16.9
1999,147,live,harv,X1,NA,504,   ro,33.46
1999,147,live,harv,X1,NA,506,   rm,10.21
1999,147,live,harv,X1,NA,507,   wp,5.51
1999,147,live,harv,X1,NA,508,   rm,17.49
1999,147,live,harv,X1,NA,509,   ro,25.82
1999,147,live,harv,X1,NA,510,  hem,13.39
1999,147,live,harv,X1,NA,511,   rm,9.9
1999,147,live,harv,X1,NA,513,   rm,12.7
1999,147,live,harv,X1,NA,514,beech,5.71
1999,147,live,harv,X1,NA,515,   rm,15.9
1999,147,live,harv,X1,NA,516,   wb,20.8
1999,147,live,harv,X1,NA,517,   wb,19.4
1999,147,live,harv,X1,NA,518,beech,32.82
1999,147,live,harv,X1,NA,519,beech,9.51
1999,147,live,harv,X1,NA,520,  hem,7.9
1999,147,live,harv,X1,NA,521,  hem,9.41
1999,147,live,harv,X1,NA,522,beech,48.78
1999,147,live,harv,X1,NA,523,  hem,5.83
1999,147,live,harv,X1,NA,524,   wp,5.7
1999,147,live,harv,X1,NA,525,   yb,11.2
1999,147,live,harv,X1,NA,526,  hem,14
1999,147,live,harv,X1,NA,527,   ro,11.04
1999,147,live,harv,X1,NA,528,   rm,6.1
1999,147,live,harv,X1,NA,529,   rm,9.6
1999,147,live,harv,X1,NA,530,   wp,6.4
1999,147,live,harv,X1,NA,531,  hem,20.07
1999,147,live,harv,X1,NA,571,  hem,6.04
1999,147,live,harv,X3,NA,532,   rm,33.79
1999,147,live,harv,X3,NA,534,   yb,25.6
1999,147,live,harv,X3,NA,535,   yb,25.06
1999,147,live,harv,X3,NA,536,  hem,15.05
1999,147,live,harv,X3,NA,537,  hem,5.83
1999,147,live,harv,X3,NA,538,  hem,28.84
1999,147,live,harv,X3,NA,539,  hem,6.5
1999,147,live,harv,X3,NA,540,   rm,18.9
1999,147,live,harv,X3,NA,541,   yb,12.1
1999,147,live,harv,X3,NA,542,   yb,15.5
